address,lat,lon,llm_lat,llm_lon,error_meters,is_exact_match,llm_coord,predicted_address_reverse
11014 Greenwood Avenue North,47.7092583,-122.3552568,47.7,-122.35,1102.394263181218,False,"47.7,-122.35","9705, Fremont Avenue North, Greenwood, Seattle, King County, Washington, 98103, United States"
2426 42nd Avenue East,47.6415941,-122.2779908,47.63,-122.28,1297.882156834126,False,"47.63,-122.28","1207, 41st Avenue East, Washington Park, Harrison/Denny–Blaine, Seattle, King County, Washington, 98112, United States"
2369 South Forest Street,47.577179,-122.3015498,47.57,-122.3,806.6480321934271,False,"47.57,-122.3","3802, 24th Avenue South, Rainier Vista, Beacon Hill, Seattle, King County, Washington, 98108, United States"
2814 East Madison Street,47.6239199,-122.2958005,47.63,-122.3,746.0638710187405,False,"47.63,-122.3","1126, 25th Avenue East, Washington Park, Capitol Hill, Seattle, King County, Washington, 98112, United States"
1560 Northeast 140th Street,47.7305159,-122.3114104,47.73,-122.3,857.854270182037,False,"47.73,-122.3","2623, Northeast 140th Street, Kenwood, Lake City, Seattle, King County, Washington, 98125, United States"
2529 13th Avenue West,47.6415705,-122.3739395,47.627,-122.375,1621.9541195444247,False,"47.627,-122.375","Elliott Bay Trail, Queen Anne, Seattle, King County, Washington, 98119, United States"
103 26th Avenue East,47.6190964,-122.2988493,47.62,-122.31,844.2236451311194,False,"47.62,-122.31","216A, 17th Avenue East, Madison Valley, Capitol Hill, Seattle, King County, Washington, 98112, United States"
10533 Greenwood Avenue North,47.7062145,-122.3556939,47.7,-122.35,812.4293446752821,False,"47.7,-122.35","9705, Fremont Avenue North, Greenwood, Seattle, King County, Washington, 98103, United States"
536 Broadway East,47.6238992,-122.3207443,47.623,-122.322,137.49196710901725,False,"47.623,-122.322","Capitol Hill Library, 425, Harvard Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
4224 Southwest Spokane Street,47.5721475,-122.3863847,47.56,-122.38,1433.490849051577,False,"47.56,-122.38","4736, 38th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98126, United States"
910 Lenora Street,47.6177577,-122.3370161,47.61,-122.34,891.2183348924348,False,"47.61,-122.34","Gearbox Photography, 119, Pine Street, Central Business District, Belltown, Seattle, King County, Washington, 98101, United States"
701 North 85th Street,47.6903621,-122.3496521,47.69,-122.35,47.98920155746001,False,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
3507 Wallingford Avenue North,47.6494208,-122.3365344,47.65,-122.34,268.2130977977717,False,"47.65,-122.34","3526, Ashworth Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
12325 32nd Avenue Northeast,47.7182388,-122.2942909,47.71,-122.29,970.9670506891592,False,"47.71,-122.29","11050, 35th Avenue Northeast, Meadowbrook, Lake City, Seattle, King County, Washington, 98125, United States"
8110 Delridge Way Southwest,47.529653,-122.3600527,47.53,-122.36,38.783423132604796,False,"47.53,-122.36","8100, Delridge Way Southwest, Highland Park, Seattle, King County, Washington, 98106, United States"
7801 62nd Avenue Northeast,47.6881653,-122.2649134,47.68,-122.28,1451.6207656845536,False,"47.68,-122.28","45th Avenue Northeast, View Ridge, Seattle, King County, Washington, 98115, United States"
3252 62nd Avenue Southwest,47.5743716,-122.4115245,47.55,-122.38,3601.452340317359,False,"47.55,-122.38","5902, 38th Avenue Southwest, High Point, Delridge, Seattle, King County, Washington, 98126, United States"
2001 26th Avenue East,47.6380604,-122.2996984,47.62,-122.3,2008.1392387816245,False,"47.62,-122.3","135, 25th Avenue East, Washington Park, Capitol Hill, Seattle, King County, Washington, 98112, United States"
6363 7th Avenue South,47.5449409,-122.3254276,47.56,-122.32,1723.4146786976887,False,"47.56,-122.32","Corson Avenue South, South Seattle, Georgetown, Seattle, King County, Washington, 98108, United States"
1308 13th Avenue South,47.5912176,-122.3157433,47.6,-122.32,1027.587877367417,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
12050 Palatine Avenue North,47.7174444,-122.3568013,47.71,-122.37,1290.7264420755225,False,"47.71,-122.37","South Ridge Trail, Broadview, Seattle, King County, Washington, 98177, United States"
917 North 105th Street,47.7048023,-122.3466261,47.7,-122.35,590.9445239808153,False,"47.7,-122.35","9705, Fremont Avenue North, Greenwood, Seattle, King County, Washington, 98103, United States"
9740 Greenwood Avenue North,47.7009048,-122.3550252,47.69,-122.35,1269.7661896203047,False,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
11026 Fremont Avenue North,47.7095338,-122.3498298,47.71,-122.35,53.38469885614927,False,"47.71,-122.35","11042, Fremont Avenue North, Broadview, Seattle, King County, Washington, 98133, United States"
5704 26th Avenue Northwest,47.6704814,-122.3898674,47.67,-122.39,54.44242232016663,False,"47.67,-122.39","USPS, 26th Avenue Northwest, Sunset Hill, Ballard, Seattle, King County, Washington, 98017, United States"
1804 11th Avenue,47.6178269,-122.3179986,47.61,-122.33,1253.542725278794,False,"47.61,-122.33","Cielo, 802, Seneca Street, Central Business District, First Hill, Seattle, King County, Washington, 98101, United States"
11545 25th Avenue Northeast,47.7134194,-122.3020339,47.71,-122.3,409.67643467708234,False,"47.71,-122.3","2611, Northeast 113th Street, Victory Heights, Lake City, Seattle, King County, Washington, 98125, United States"
4912 South Willow Street,47.5413114,-122.2709926,47.53,-122.28,1428.8245672841292,False,"47.53,-122.28","4215, South Elmgrove Street, Seattle, King County, Washington, 98118, United States"
2401 Northwest 65th Street,47.6757631,-122.3878494,47.67,-122.38,870.6544421532891,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
795 5th Avenue North,47.6259387,-122.3479366,47.627,-122.345,250.28360657470583,False,"47.627,-122.345","819, 6th Avenue North, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
4701 42nd Avenue Southwest,47.5608828,-122.3856397,47.56,-122.39,342.5079804355497,False,"47.56,-122.39","4743, 45th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98116, United States"
1703 Bellevue Avenue,47.6172144,-122.3271023,47.61,-122.32,963.5882398834187,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
3005 South Holly Place,47.5418169,-122.2932221,47.55,-122.28,1348.4945058458186,False,"47.55,-122.28","4212, South Juneau Street, Brighton, Rainier Valley, Seattle, King County, Washington, 98118, United States"
12360 31st Avenue Northeast,47.7189763,-122.29477,47.71,-122.3,1072.412255792501,False,"47.71,-122.3","2611, Northeast 113th Street, Victory Heights, Lake City, Seattle, King County, Washington, 98125, United States"
1748 South Hanford Street,47.5752524,-122.3087301,47.57,-122.32,1029.5779226788231,False,"47.57,-122.32","I 5, Beacon Hill, Seattle, King County, Washington, 98134, United States"
3210 Northwest 65th Street,47.6759585,-122.3988755,47.67,-122.38,1564.64469086035,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
13726 Midvale Avenue North,47.7295598,-122.3433967,47.73,-122.35,497.7535372900728,False,"47.73,-122.35","624, North 138th Street, Bitter Lake, Broadview, Seattle, King County, Washington, 98133, United States"
8346 28th Avenue Northwest,47.6902965,-122.3928091,47.68,-122.38,1495.1334613658817,False,"47.68,-122.38","7017, 18th Avenue Northwest, Whittier Heights, Ballard, Seattle, King County, Washington, 98117, United States"
6032 31st Avenue Southwest,47.5474258,-122.3717913,47.55,-122.38,680.9650516535737,False,"47.55,-122.38","5902, 38th Avenue Southwest, High Point, Delridge, Seattle, King County, Washington, 98126, United States"
5262 Mithun Place Northeast,47.6678319,-122.2828125,47.68,-122.29,1456.5893931957644,False,"47.68,-122.29","35th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
2814 South Alaska Place,47.5610272,-122.2961379,47.57,-122.3,1039.0824058447974,False,"47.57,-122.3","3802, 24th Avenue South, Rainier Vista, Beacon Hill, Seattle, King County, Washington, 98108, United States"
3412 16th Avenue West,47.6509105,-122.3772319,47.64,-122.39,1546.5615821268461,False,"47.64,-122.39","2514, West McGraw Street, Southeast Magnolia, Magnolia, Seattle, King County, Washington, 98199, United States"
1308 Western Avenue,47.606682,-122.3393272,47.607,-122.342,204.05574662414506,False,"47.607,-122.342","Waterfront Trail, West Edge, Belltown, Seattle, King County, Washington, 98181, United States"
7922 9th Avenue Southwest,47.5312181,-122.3465348,47.52,-122.35,1274.2471367631092,False,"47.52,-122.35","9230, 12th Avenue Southwest, Seattle, King County, Washington, 98106, United States"
4543 Northeast 113th Street,47.7108055,-122.279363,47.7,-122.3,1960.1343790557817,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
4707 Phinney Avenue North,47.6631585,-122.354247,47.66,-122.35,474.4309792794346,False,"47.66,-122.35","4400, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
14022 Greenwood Avenue North,47.7311181,-122.3551293,47.73,-122.35,404.3492936425918,False,"47.73,-122.35","624, North 138th Street, Bitter Lake, Broadview, Seattle, King County, Washington, 98133, United States"
4111 42nd Avenue Southwest,47.5660376,-122.3857388,47.56,-122.39,743.9315933637309,False,"47.56,-122.39","4743, 45th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98116, United States"
1410 Northeast 40th Street,47.655449,-122.3128293,47.65,-122.32,810.7009791142203,False,"47.65,-122.32","3207, Fuhrman Avenue East, Portage Bay, University District, Seattle, King County, Washington, 98102, United States"
748 North 85th Street,47.690807,-122.3478184,47.69,-122.35,186.74244307753884,False,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
10700 Meridian Avenue North,47.7074665,-122.3328022,47.7,-122.33,856.3848000700945,False,"47.7,-122.33","I 5, Licton Springs, Maple Leaf, Seattle, King County, Washington, 98133, United States"
1727 31st Avenue,47.6172698,-122.2926372,47.61,-122.3,979.6527442188064,False,"47.61,-122.3","2421, East Marion Street, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
2219 East Alder Street,47.6041978,-122.302929,47.6,-122.31,707.5001710758451,False,"47.6,-122.31","1700, South Main Street, Central District, Seattle, King County, Washington, 98144, United States"
3807 14th Avenue West,47.654053,-122.3752267,47.65,-122.39,1197.8501470088413,False,"47.65,-122.39","3257, 26th Avenue West, Magnolia Manor, Magnolia, Seattle, King County, Washington, 98199, United States"
370 West Ewing Street,47.6521468,-122.3630394,47.62,-122.34,3971.4580270007827,False,"47.62,-122.34","820, John Street, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
4701 Southwest Admiral Way,47.5808745,-122.392074,47.58,-122.4,604.1356748996991,False,"47.58,-122.4","5220, Southwest Pritchard Street, West Seattle, Seattle, King County, Washington, 98116, United States"
1045 Northeast 102nd Street,47.7018081,-122.3158927,47.7,-122.3,1209.6590565221788,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
6030 7th Avenue Northwest,47.6732512,-122.3647759,47.68,-122.37,846.7125670358904,False,"47.68,-122.37","7012, 11th Avenue Northwest, Whittier Heights, Ballard, Seattle, King County, Washington, 98117, United States"
1341 13th Avenue South,47.5902633,-122.3163,47.6,-122.32,1117.74206972016,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
4707 South Graham Street,47.5454551,-122.2730653,47.55,-122.28,726.5210970067128,False,"47.55,-122.28","4212, South Juneau Street, Brighton, Rainier Valley, Seattle, King County, Washington, 98118, United States"
1500 Northwest Market Street,47.6688647,-122.376694,47.66,-122.38,1016.4080676788043,False,"47.66,-122.38","Port of Seattle Fishermen's Terminal, 1900, West Nickerson Street, Magnolia, Seattle, King County, Washington, 98119, United States"
5319 Ravenna Place Northeast,47.6676093,-122.3027921,47.68,-122.3,1393.511442643416,False,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
516 East Pike Street,47.6142364,-122.324812,47.61,-122.32,593.9192795382407,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
353 Northwest 41st Street,47.6567774,-122.3631399,47.66,-122.36,428.9622967266921,False,"47.66,-122.36","4339, Baker Avenue Northwest, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
708 6th Avenue North,47.625745,-122.3446213,47.62,-122.34,727.0929021352829,False,"47.62,-122.34","820, John Street, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
947 North 76th Street,47.6838682,-122.3450336,47.67,-122.35,1586.3793955186213,False,"47.67,-122.35","Woodland Park Zoo, 601, North 59th Street, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
4738 15th Avenue Northeast,47.6642206,-122.3117589,47.66,-122.32,776.767661660665,False,"47.66,-122.32","4317, 8th Avenue Northeast, West Campus, University District, Seattle, King County, Washington, 98105, United States"
2021 South Grand Street,47.5867534,-122.3059222,47.6,-122.32,1813.874986107136,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
5335 Ballard Avenue Northwest,47.6671413,-122.3842848,47.67,-122.38,452.30150557648824,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
11059 2nd Avenue Northeast,47.7098023,-122.3275604,47.7,-122.32,1228.7213595546177,False,"47.7,-122.32","9710, 8th Avenue Northeast, Maple Leaf, Seattle, King County, Washington, 98115, United States"
357 West Olympic Place,47.6264447,-122.3628931,47.62,-122.355,930.2890044910991,False,"47.62,-122.355","Seattle Center, 3rd Avenue North, Uptown, Belltown, Seattle, King County, Washington, 98121, United States"
13053 15th Avenue Northeast,47.7250602,-122.3137863,47.75,-122.32,2811.8284492173198,False,"47.75,-122.32","16552, 8th Avenue Northeast, Paramount Park, Ridgecrest, Shoreline, King County, Washington, 98155, United States"
3114 Southwest Raymond Street,47.5484461,-122.3728582,47.54,-122.36,1348.6207493978568,False,"47.54,-122.36","6971, 21st Avenue Southwest, Delridge, Seattle, King County, Washington, 98106, United States"
2000 Northwest 57th Street,47.670347,-122.3823441,47.67,-122.38,180.21943582320833,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
